date,Euribor_3m,Euribor_1w,Euribor_1m,Euribor_6m,Euribor_12m,VIX,EuroStoxx_Banks,Bund_10Y,ECB_Deposit,ECB_Marginal,ECB_Main,ECB_Yield_10Y,ECB_Yield_1Y,ECB_Yield_10Y,ECB_Yield_1Y,TIME PERIOD,Euro short-term rate - Calculation method (EST.B.EU000A2X2A25.CM),Euro short-term rate - Number of active banks (EST.B.EU000A2X2A25.NB),Euro short-term rate - Number of transactions (EST.B.EU000A2X2A25.NT),Euro short-term rate - Rate at 25th percentile of volume (EST.B.EU000A2X2A25.R25),Euro short-term rate - Rate at 75th percentile of volume (EST.B.EU000A2X2A25.R75),Euro short-term rate - Publication type (EST.B.EU000A2X2A25.RP),Euro short-term rate - Total volume (EST.B.EU000A2X2A25.TT),Euro short-term rate - Share of volume of the 5 largest active banks (EST.B.EU000A2X2A25.VL),Euro short-term rate - Volume-weighted trimmed mean rate (EST.B.EU000A2X2A25.WT),OIS_1m,OIS_3m
2021-08-23,-0.549,-0.575,-0.557,-0.529,-0.494,17.15,23323.93778056164,-0.538636363636364,-0.5,0.25,0.0,0.06988,-0.820733,-0.472818,-0.742056,23 Aug 2021,0.0,31.0,497.0,-0.6,-0.55,0.0,48214.0,57.0,-0.568,-0.57,-0.57
2021-08-27,-0.55,-0.565,-0.556,-0.529,-0.502,16.39,23323.93778056164,-0.538636363636364,-0.5,0.25,0.0,0.172205,-0.798355,-0.395866,-0.733202,27 Aug 2021,0.0,30.0,407.0,-0.6,-0.55,0.0,39125.0,63.0,-0.57,-0.57,-0.57
2021-09-02,-0.551,-0.56,-0.558,-0.52,-0.499,16.41,24301.075268817203,-0.362727272727273,-0.5,0.25,0.0,0.20204,-0.79377,-0.383023,-0.73492,02 Sep 2021,0.0,31.0,489.0,-0.6,-0.55,0.0,47228.0,63.0,-0.569,-0.57,-0.57
2021-09-08,-0.541,-0.574,-0.557,-0.517,-0.494,17.96,24301.075268817203,-0.362727272727273,-0.5,0.25,0.0,0.281588,-0.764157,-0.311515,-0.718833,08 Sep 2021,0.0,34.0,513.0,-0.59,-0.55,0.0,50012.0,59.0,-0.569,-0.57,-0.57
2021-09-14,-0.548,-0.576,-0.556,-0.522,-0.488,19.46,24301.075268817203,-0.362727272727273,-0.5,0.25,0.0,0.279437,-0.779474,-0.322741,-0.733458,14 Sep 2021,0.0,32.0,488.0,-0.6,-0.55,0.0,50608.0,56.0,-0.568,-0.57,-0.57
2021-09-20,-0.545,-0.565,-0.558,-0.528,-0.489,25.71,24301.075268817203,-0.362727272727273,-0.5,0.25,0.0,0.330298,-0.784579,-0.299468,-0.733805,20 Sep 2021,0.0,29.0,441.0,-0.59,-0.55,0.0,40441.0,58.0,-0.566,-0.57,-0.57
2021-09-24,-0.543,-0.567,-0.553,-0.523,-0.488,17.75,24301.075268817203,-0.362727272727273,-0.5,0.25,0.0,0.438864,-0.74646,-0.203612,-0.720467,24 Sep 2021,0.0,30.0,503.0,-0.6,-0.55,0.0,44105.0,57.0,-0.569,-0.57,-0.57
2021-09-30,-0.545,-0.568,-0.563,-0.528,-0.488,23.14,25266.729303685144,-0.362727272727273,-0.5,0.25,0.0,0.464681,-0.741061,-0.170187,-0.732889,30 Sep 2021,0.0,30.0,536.0,-0.6,-0.55,0.0,44503.0,54.0,-0.58,-0.57,-0.57
2021-10-06,-0.551,-0.567,-0.564,-0.53,-0.487,21.0,25266.729303685144,-0.204285714285714,-0.5,0.25,0.0,0.489774,-0.752569,-0.168801,-0.732212,06 Oct 2021,0.0,29.0,539.0,-0.6,-0.55,0.0,47637.0,56.0,-0.569,-0.57,-0.57
2021-10-12,-0.552,-0.568,-0.561,-0.523,-0.476,19.85,25266.729303685144,-0.204285714285714,-0.5,0.25,0.0,0.587347,-0.721026,-0.084251,-0.724432,12 Oct 2021,0.0,30.0,560.0,-0.6,-0.54,0.0,51461.0,57.0,-0.562,-0.57,-0.57
2021-10-18,-0.548,-0.573,-0.561,-0.527,-0.48,16.31,25266.729303685144,-0.204285714285714,-0.5,0.25,0.0,0.426471,-0.691444,-0.127009,-0.706145,18 Oct 2021,0.0,31.0,552.0,-0.6,-0.55,0.0,52371.0,56.0,-0.574,-0.57,-0.57
2021-10-22,-0.549,-0.568,-0.563,-0.534,-0.471,15.43,25266.729303685144,-0.204285714285714,-0.5,0.25,0.0,0.454797,-0.667456,-0.076117,-0.704591,22 Oct 2021,0.0,30.0,523.0,-0.59,-0.55,0.0,50668.0,58.0,-0.569,-0.57,-0.57
2021-10-28,-0.557,-0.566,-0.556,-0.533,-0.473,16.53,25266.729303685144,-0.204285714285714,-0.5,0.25,0.0,0.317039,-0.6652,-0.140645,-0.713673,28 Oct 2021,0.0,26.0,504.0,-0.6,-0.55,0.0,52440.0,62.0,-0.573,-0.57,-0.57
2021-11-03,-0.573,-0.573,-0.565,-0.538,-0.482,15.1,26215.68013362564,-0.313636363636364,-0.5,0.25,0.0,0.328899,-0.69939,-0.149763,-0.739119,03 Nov 2021,0.0,28.0,521.0,-0.6,-0.55,0.0,57799.0,56.0,-0.574,-0.57,-0.57
2021-11-09,-0.565,-0.581,-0.563,-0.533,-0.498,17.78,26215.68013362564,-0.313636363636364,-0.5,0.25,0.0,0.196449,-0.803885,-0.282662,-0.80649,09 Nov 2021,0.0,29.0,537.0,-0.6,-0.55,0.0,58786.0,55.0,-0.575,-0.57,-0.57
2021-11-15,-0.561,-0.566,-0.566,-0.528,-0.48,16.49,26215.68013362564,-0.313636363636364,-0.5,0.25,0.0,0.230606,-0.793665,-0.23544,-0.825503,15 Nov 2021,0.0,28.0,519.0,-0.59,-0.55,0.0,52188.0,58.0,-0.569,-0.57,-0.57
2021-11-19,-0.559,-0.568,-0.558,-0.528,-0.49,17.91,26215.68013362564,-0.313636363636364,-0.5,0.25,0.0,0.153003,-0.84993,-0.320625,-0.875699,19 Nov 2021,0.0,31.0,504.0,-0.6,-0.55,0.0,52996.0,60.0,-0.573,-0.57,-0.57
2021-11-25,-0.575,-0.584,-0.568,-0.542,-0.498,17.91,26215.68013362564,-0.313636363636364,-0.5,0.25,0.0,0.22555,-0.797409,-0.240303,-0.855999,25 Nov 2021,0.0,29.0,523.0,-0.6,-0.55,0.0,48079.0,56.0,-0.573,-0.57,-0.57
2021-12-01,-0.572,-0.576,-0.573,-0.541,-0.505,31.12,24055.746946445342,-0.384285714285714,-0.5,0.25,0.0,0.05397,-0.761368,-0.321884,-0.835905,01 Dec 2021,0.0,27.0,522.0,-0.59,-0.56,0.0,57156.0,54.0,-0.574,-0.57,-0.57
2021-12-07,-0.565,-0.584,-0.573,-0.538,-0.499,21.89,24055.746946445342,-0.384285714285714,-0.5,0.25,0.0,-0.008907,-0.752155,-0.362568,-0.79445,07 Dec 2021,0.0,29.0,554.0,-0.59,-0.57,0.0,53373.0,53.0,-0.577,-0.57,-0.57
2021-12-13,-0.603,-0.574,-0.593,-0.547,-0.504,20.31,24055.746946445342,-0.384285714285714,-0.5,0.25,0.0,0.028635,-0.727472,-0.358704,-0.749126,13 Dec 2021,0.0,30.0,528.0,-0.6,-0.57,0.0,45877.0,54.0,-0.579,-0.57,-0.57
2021-12-17,-0.581,-0.588,-0.611,-0.551,-0.511,21.57,24055.746946445342,-0.384285714285714,-0.5,0.25,0.0,0.045284,-0.752308,-0.360455,-0.763338,17 Dec 2021,0.0,32.0,500.0,-0.59,-0.56,0.0,44473.0,54.0,-0.576,-0.57,-0.57
2021-12-23,-0.588,-0.578,-0.648,-0.537,-0.499,17.96,24055.746946445342,-0.384285714285714,-0.5,0.25,0.0,0.19944,-0.714686,-0.240241,-0.740037,23 Dec 2021,0.0,26.0,382.0,-0.6,-0.57,0.0,28739.0,56.0,-0.576,-0.57,-0.57
2021-12-29,-0.571,-0.602,-0.594,-0.544,-0.492,16.95,24055.746946445342,-0.384285714285714,-0.5,0.25,0.0,0.238169,-0.704157,-0.200141,-0.729064,29 Dec 2021,0.0,26.0,470.0,-0.6,-0.57,0.0,41073.0,58.0,-0.578,-0.57,-0.57
2022-01-04,-0.565,-0.575,-0.569,-0.535,-0.498,16.91,25757.38594842885,-0.114761904761905,-0.5,0.25,0.0,0.333335,-0.696751,-0.115898,-0.689072,04 Jan 2022,0.0,27.0,521.0,-0.6,-0.56,0.0,54350.0,59.0,-0.578,-0.57,-0.57
2022-01-10,-0.57,-0.579,-0.563,-0.531,-0.489,19.4,25757.38594842885,-0.114761904761905,-0.5,0.25,0.0,0.395771,-0.637603,-0.045805,-0.663656,10 Jan 2022,0.0,30.0,513.0,-0.6,-0.56,0.0,56568.0,59.0,-0.579,-0.57,-0.57
2022-01-14,-0.568,-0.574,-0.565,-0.533,-0.483,19.19,25757.38594842885,-0.114761904761905,-0.5,0.25,0.0,0.317931,-0.650315,-0.074833,-0.676028,14 Jan 2022,0.0,29.0,544.0,-0.59,-0.55,0.0,58192.0,57.0,-0.578,-0.57,-0.57
2022-01-20,-0.553,-0.577,-0.561,-0.521,-0.46,25.59,25757.38594842885,-0.114761904761905,-0.5,0.25,0.0,0.358043,-0.632277,-0.041506,-0.694055,20 Jan 2022,0.0,31.0,526.0,-0.59,-0.56,0.0,59181.0,58.0,-0.579,-0.57,-0.57
2022-01-26,-0.554,-0.572,-0.565,-0.524,-0.468,31.96,25757.38594842885,-0.114761904761905,-0.5,0.25,0.0,0.377478,-0.680768,-0.066075,-0.726991,26 Jan 2022,0.0,29.0,553.0,-0.59,-0.55,0.0,53985.0,57.0,-0.576,-0.57,-0.57
2022-02-01,-0.547,-0.567,-0.56,-0.503,-0.431,21.96,27300.344503601627,0.15,-0.5,0.25,0.0,0.403383,-0.586967,0.042503,-0.665138,01 Feb 2022,0.0,28.0,557.0,-0.59,-0.55,0.0,61839.0,57.0,-0.578,-0.57,-0.57
2022-02-07,-0.53,-0.573,-0.548,-0.456,-0.31,22.86,27300.344503601627,0.15,-0.5,0.25,0.0,0.445266,-0.362126,0.245082,-0.573507,07 Feb 2022,0.0,31.0,552.0,-0.6,-0.55,0.0,59909.0,59.0,-0.578,-0.57,-0.57
2022-02-11,-0.523,-0.577,-0.557,-0.458,-0.298,27.36,27300.344503601627,0.15,-0.5,0.25,0.0,0.525441,-0.400861,0.285675,-0.598737,11 Feb 2022,0.0,32.0,557.0,-0.59,-0.56,0.0,57333.0,57.0,-0.578,-0.57,-0.57
2022-02-17,-0.529,-0.578,-0.562,-0.478,-0.313,28.11,27300.344503601627,0.15,-0.5,0.25,0.0,0.601862,-0.488535,0.279858,-0.634526,17 Feb 2022,0.0,32.0,548.0,-0.59,-0.55,0.0,56707.0,59.0,-0.576,-0.57,-0.57
2022-02-23,-0.529,-0.568,-0.544,-0.483,-0.332,31.02,27300.344503601627,0.15,-0.5,0.25,0.0,0.57247,-0.42649,0.298696,-0.606629,23 Feb 2022,0.0,31.0,550.0,-0.6,-0.55,0.0,52700.0,55.0,-0.576,-0.57,-0.57
2022-03-01,-0.534,-0.565,-0.553,-0.496,-0.363,33.32,24105.856561227683,0.281739130434783,-0.5,0.25,0.0,0.468314,-0.754065,0.032673,-0.763247,01 Mar 2022,0.0,30.0,556.0,-0.6,-0.55,0.0,60449.0,55.0,-0.577,-0.57,-0.57
2022-03-07,-0.498,-0.568,-0.517,-0.453,-0.352,36.45,24105.856561227683,0.281739130434783,-0.5,0.25,0.0,0.416455,-0.716903,0.025735,-0.75079,07 Mar 2022,0.0,29.0,584.0,-0.6,-0.56,0.0,63220.0,55.0,-0.579,-0.57,-0.57
2022-03-11,-0.502,-0.565,-0.548,-0.414,-0.268,30.75,24105.856561227683,0.281739130434783,-0.5,0.25,0.0,0.602198,-0.441983,0.309236,-0.615352,11 Mar 2022,0.0,32.0,565.0,-0.6,-0.55,0.0,55136.0,57.0,-0.577,-0.57,-0.57
2022-03-17,-0.493,-0.565,-0.548,-0.402,-0.216,25.67,24105.856561227683,0.281739130434783,-0.5,0.25,0.0,0.725487,-0.420336,0.417148,-0.62542,17 Mar 2022,0.0,32.0,545.0,-0.6,-0.55,0.0,55349.0,55.0,-0.578,-0.57,-0.57
2022-03-23,-0.493,-0.567,-0.549,-0.392,-0.165,23.57,24105.856561227683,0.281739130434783,-0.5,0.25,0.0,0.802064,-0.332732,0.51602,-0.589142,23 Mar 2022,0.0,32.0,567.0,-0.6,-0.55,0.0,53456.0,57.0,-0.578,-0.57,-0.57
2022-03-29,-0.473,-0.576,-0.533,-0.381,-0.105,18.9,24105.856561227683,0.281739130434783,-0.5,0.25,0.0,0.832171,-0.061542,0.626618,-0.484967,29 Mar 2022,0.0,28.0,552.0,-0.6,-0.56,0.0,50828.0,57.0,-0.579,-0.57,-0.57
2022-04-04,-0.447,-0.567,-0.551,-0.358,-0.083,18.57,23380.31109719177,0.746315789473684,-0.5,0.25,0.0,0.757672,-0.100146,0.563821,-0.486911,04 Apr 2022,0.0,29.0,536.0,-0.6,-0.56,0.0,53551.0,56.0,-0.585,-0.57,-0.57
2022-04-08,-0.449,-0.565,-0.541,-0.35,-0.048,21.16,23380.31109719177,0.746315789473684,-0.5,0.25,0.0,0.94579,0.048249,0.742405,-0.441754,08 Apr 2022,0.0,31.0,529.0,-0.6,-0.56,0.0,47007.0,55.0,-0.583,-0.57,-0.57
2022-04-14,-0.452,-0.56,-0.547,-0.317,0.003,22.7,23380.31109719177,0.746315789473684,-0.5,0.25,0.0,1.129208,0.018047,0.870733,-0.435065,14 Apr 2022,0.0,30.0,546.0,-0.6,-0.57,0.0,49464.0,56.0,-0.586,-0.57,-0.57
2022-04-22,-0.427,-0.57,-0.52,-0.268,0.084,28.21,23380.31109719177,0.746315789473684,-0.5,0.25,0.0,1.174278,0.337272,0.977083,-0.308154,22 Apr 2022,0.0,30.0,539.0,-0.6,-0.56,0.0,52795.0,57.0,-0.583,-0.57,-0.57
2022-04-28,-0.438,-0.571,-0.522,-0.242,0.118,29.99,23380.31109719177,0.746315789473684,-0.5,0.25,0.0,1.165739,0.202886,0.942193,-0.317073,28 Apr 2022,0.0,26.0,546.0,-0.6,-0.56,0.0,50131.0,57.0,-0.583,-0.57,-0.57
2022-05-04,-0.427,-0.569,-0.544,-0.205,0.234,25.42,22513.83234158054,0.952727272727273,-0.5,0.25,0.0,1.244377,0.343773,1.032894,-0.250365,04 May 2022,0.0,28.0,581.0,-0.6,-0.57,0.0,54230.0,56.0,-0.585,-0.57,-0.57
2022-05-10,-0.417,-0.564,-0.553,-0.202,0.236,32.99,22513.83234158054,0.952727272727273,-0.5,0.25,0.0,1.334057,0.161516,1.055791,-0.267608,10 May 2022,0.0,30.0,584.0,-0.6,-0.56,0.0,49803.0,57.0,-0.584,-0.57,-0.57
2022-05-16,-0.403,-0.565,-0.558,-0.192,0.206,27.47,22513.83234158054,0.952727272727273,-0.5,0.25,0.0,1.318038,0.104977,1.002073,-0.239641,16 May 2022,0.0,30.0,584.0,-0.6,-0.57,0.0,50348.0,57.0,-0.585,-0.57,-0.57
2022-05-20,-0.348,-0.566,-0.535,-0.078,0.353,29.43,22513.83234158054,0.952727272727273,-0.5,0.25,0.0,1.286989,0.237682,1.034908,-0.191453,20 May 2022,0.0,30.0,573.0,-0.6,-0.57,0.0,51990.0,58.0,-0.585,-0.57,-0.57
2022-05-26,-0.352,-0.563,-0.544,-0.061,0.36,27.5,22513.83234158054,0.952727272727273,-0.5,0.25,0.0,1.435934,0.156288,1.074923,-0.179365,26 May 2022,0.0,23.0,253.0,-0.6,-0.57,0.0,30811.0,59.0,-0.59,-0.57,-0.57
2022-06-01,-0.335,-0.577,-0.541,-0.034,0.417,25.69,24409.6461008456,1.445,-0.5,0.25,0.0,1.522525,0.351134,1.231257,-0.062505,01 Jun 2022,0.0,30.0,482.0,-0.6,-0.56,0.0,42701.0,57.0,-0.582,-0.57,-0.57
2022-06-07,-0.298,-0.578,-0.525,0.029,0.561,24.02,24409.6461008456,1.445,-0.5,0.25,0.0,1.610323,0.596204,1.372057,0.02693,07 Jun 2022,0.0,30.0,558.0,-0.6,-0.56,0.0,52531.0,53.0,-0.583,-0.57,-0.57
2022-06-13,-0.281,-0.568,-0.536,0.108,0.792,34.02,24409.6461008456,1.445,-0.5,0.25,0.0,1.809892,1.438969,1.657787,0.410577,13 Jun 2022,0.0,30.0,581.0,-0.6,-0.56,0.0,53122.0,50.0,-0.58,-0.57,-0.57
2022-06-17,-0.169,-0.568,-0.487,0.291,1.124,31.13,24409.6461008456,1.445,-0.5,0.25,0.0,2.103605,1.379675,1.782502,0.480488,17 Jun 2022,0.0,30.0,578.0,-0.6,-0.56,0.0,52402.0,50.0,-0.582,-0.57,-0.57
2022-06-23,-0.186,-0.568,-0.528,0.273,1.089,29.05,24409.6461008456,1.445,-0.5,0.25,0.0,2.011294,1.035486,1.488864,0.324537,23 Jun 2022,0.0,28.0,509.0,-0.6,-0.56,0.0,46555.0,55.0,-0.578,-0.57,-0.57
2022-06-29,-0.191,-0.563,-0.535,0.278,1.068,28.16,24409.6461008456,1.445,-0.5,0.25,0.0,2.099196,1.170015,1.657256,0.432258,29 Jun 2022,0.0,31.0,524.0,-0.6,-0.56,0.0,45127.0,51.0,-0.578,-0.57,-0.57
2022-07-05,-0.145,-0.567,-0.46,0.234,0.939,27.54,21300.76208372481,1.08190476190476,-0.5,0.25,0.0,1.843167,0.599509,1.335982,0.18615,05 Jul 2022,0.0,31.0,562.0,-0.6,-0.56,0.0,57639.0,50.0,-0.58,-0.57,-0.57
2022-07-11,-0.07,-0.572,-0.398,0.365,0.969,26.17,21300.76208372481,1.08190476190476,-0.5,0.25,0.0,1.88613,0.534145,1.326262,0.20299,11 Jul 2022,0.0,31.0,545.0,-0.6,-0.56,0.0,55865.0,52.0,-0.58,-0.57,-0.57
2022-07-15,0.072,-0.565,-0.317,0.532,1.057,24.23,21300.76208372481,1.08190476190476,-0.5,0.25,0.0,1.699887,0.577275,1.220601,0.214121,15 Jul 2022,0.0,31.0,555.0,-0.6,-0.56,0.0,56918.0,51.0,-0.582,-0.57,-0.57
2022-07-21,0.145,-0.513,-0.252,0.632,1.142,23.11,21300.76208372481,1.08190476190476,-0.5,0.25,0.0,1.77139,0.661032,1.354698,0.304772,21 Jul 2022,0.0,31.0,522.0,-0.6,-0.56,0.0,57875.0,53.0,-0.584,-0.57,-0.57
2022-07-27,0.238,-0.118,-0.062,0.631,1.013,23.24,21300.76208372481,1.08190476190476,0.0,0.75,0.5,1.524414,0.381787,1.022221,0.204596,27 Jul 2022,0.0,30.0,561.0,-0.1,-0.06,0.0,57526.0,53.0,-0.085,-0.57,-0.57
2022-08-02,0.26,-0.07,-0.048,0.652,0.926,23.93,21294.49838187702,1.03434782608696,0.0,0.75,0.5,1.333569,0.280216,0.832955,0.169484,02 Aug 2022,0.0,30.0,553.0,-0.1,-0.06,0.0,62019.0,52.0,-0.087,-0.57,-0.57
2022-08-08,0.301,-0.078,-0.032,0.729,1.11,21.29,21294.49838187702,1.03434782608696,0.0,0.75,0.5,1.410661,0.460017,0.941479,0.275683,08 Aug 2022,0.0,30.0,541.0,-0.1,-0.06,0.0,55066.0,53.0,-0.085,-0.57,-0.57
2022-08-12,0.333,-0.068,-0.035,0.766,1.163,19.53,21294.49838187702,1.03434782608696,0.0,0.75,0.5,1.552599,0.523352,1.036433,0.313512,12 Aug 2022,0.0,25.0,465.0,-0.1,-0.06,0.0,43872.0,55.0,-0.088,-0.57,-0.57
2022-08-18,0.391,-0.073,0.003,0.826,1.229,19.56,21294.49838187702,1.03434782608696,0.0,0.75,0.5,1.591553,0.79414,1.158773,0.477925,18 Aug 2022,0.0,31.0,538.0,-0.1,-0.06,0.0,53819.0,52.0,-0.084,-0.57,-0.57
2022-08-24,0.493,-0.072,0.079,0.947,1.427,22.82,21294.49838187702,1.03434782608696,0.0,0.75,0.5,1.784805,1.091295,1.441764,0.559603,24 Aug 2022,0.0,29.0,497.0,-0.1,-0.06,0.0,46904.0,53.0,-0.082,-0.57,-0.57
2022-08-30,0.62,-0.069,0.196,1.193,1.758,26.21,21294.49838187702,1.03434782608696,0.0,0.75,0.5,1.830567,1.241809,1.532935,0.618629,30 Aug 2022,0.0,29.0,495.0,-0.1,-0.06,0.0,47754.0,51.0,-0.084,-0.57,-0.57
2022-09-05,0.783,-0.073,0.298,1.298,1.874,25.99,21087.796220899883,1.79545454545455,0.0,0.75,0.5,1.987998,1.228671,1.629225,0.624783,05 Sep 2022,0.0,32.0,539.0,-0.1,-0.06,0.0,53309.0,52.0,-0.087,-0.57,-0.57
2022-09-09,0.934,0.173,0.48,1.442,2.015,22.79,21087.796220899883,1.79545454545455,0.0,0.75,0.5,2.019718,1.440483,1.748032,0.917519,09 Sep 2022,0.0,31.0,548.0,-0.1,-0.06,0.0,61967.0,51.0,-0.085,-0.57,-0.57
2022-09-15,1.03,0.65,0.68,1.608,2.223,26.27,21087.796220899883,1.79545454545455,0.75,1.5,1.25,1.937542,1.597699,1.766069,1.109067,15 Sep 2022,0.0,31.0,687.0,0.65,0.68,0.0,78908.0,49.0,0.66,-0.57,-0.57
2022-09-21,1.118,0.671,0.708,1.766,2.416,27.99,21087.796220899883,1.79545454545455,0.75,1.5,1.25,2.025908,1.852539,1.913965,1.469983,21 Sep 2022,0.0,32.0,637.0,0.65,0.68,0.0,61597.0,50.0,0.661,-0.57,-0.57
2022-09-27,1.228,0.657,0.722,1.851,2.625,32.6,21087.796220899883,1.79545454545455,0.75,1.5,1.25,2.286892,2.173525,2.182903,1.671139,27 Sep 2022,0.0,31.0,665.0,0.65,0.68,0.0,57680.0,49.0,0.662,-0.57,-0.57
2022-10-03,1.185,0.659,0.674,1.775,2.5,30.1,20931.203674705084,2.18666666666667,0.75,1.5,1.25,2.249428,1.786971,2.044694,1.533519,03 Oct 2022,0.0,29.0,435.0,0.64,0.68,0.0,51661.0,54.0,0.656,-0.57,-0.57
2022-10-07,1.288,0.656,0.783,1.897,2.552,31.36,20931.203674705084,2.18666666666667,0.75,1.5,1.25,2.543064,2.091922,2.27811,1.62317,07 Oct 2022,0.0,33.0,718.0,0.65,0.68,0.0,70327.0,49.0,0.656,-0.57,-0.57
2022-10-13,1.378,0.628,0.845,2.012,2.661,31.94,20931.203674705084,2.18666666666667,0.75,1.5,1.25,2.880491,2.136238,2.45189,1.706741,13 Oct 2022,0.0,35.0,704.0,0.65,0.68,0.0,62243.0,50.0,0.658,-0.57,-0.57
2022-10-19,1.462,0.668,0.938,2.057,2.684,30.76,20931.203674705084,2.18666666666667,0.75,1.5,1.25,2.796474,2.36807,2.443988,1.830585,19 Oct 2022,0.0,32.0,736.0,0.65,0.68,0.0,69700.0,50.0,0.656,-0.57,-0.57
2022-10-25,1.577,0.664,1.038,2.106,2.725,28.46,20931.203674705084,2.18666666666667,0.75,1.5,1.25,2.620774,2.254952,2.286172,1.814945,25 Oct 2022,0.0,33.0,767.0,0.65,0.68,0.0,72486.0,51.0,0.656,-0.57,-0.57
2022-10-31,1.704,1.018,1.253,2.13,2.63,25.88,23410.585656122767,2.18666666666667,0.75,1.5,1.25,2.538674,2.160749,2.239139,1.930783,31 Oct 2022,0.0,28.0,540.0,0.6,0.68,0.0,48467.0,48.0,0.648,-0.57,-0.57
2022-11-04,1.734,1.385,1.398,2.278,2.794,24.55,23410.585656122767,2.06636363636364,1.5,2.25,2.0,2.587356,2.260296,2.37073,2.071639,04 Nov 2022,0.0,31.0,687.0,1.39,1.43,0.0,68043.0,53.0,1.401,-0.57,-0.57
2022-11-10,1.798,1.391,1.395,2.319,2.862,23.53,23410.585656122767,2.06636363636364,1.5,2.25,2.0,2.190976,2.114173,2.145936,2.061829,10 Nov 2022,0.0,32.0,689.0,1.39,1.43,0.0,64502.0,47.0,1.402,-0.57,-0.57
2022-11-16,1.803,1.382,1.395,2.311,2.843,24.11,23410.585656122767,2.06636363636364,1.5,2.25,2.0,2.248268,2.335678,2.100597,2.100515,16 Nov 2022,0.0,32.0,691.0,1.39,1.42,0.0,72887.0,47.0,1.401,-0.57,-0.57
2022-11-22,1.863,1.406,1.418,2.338,2.847,21.29,23410.585656122767,2.06636363636364,1.5,2.25,2.0,2.201958,2.293185,2.076607,2.032651,22 Nov 2022,0.0,31.0,703.0,1.39,1.43,0.0,69424.0,48.0,1.404,-0.57,-0.57
2022-11-28,1.954,1.397,1.492,2.436,2.892,22.21,23410.585656122767,2.06636363636364,1.5,2.25,2.0,2.107166,2.307382,2.060424,2.102012,28 Nov 2022,0.0,33.0,714.0,1.39,1.43,0.0,66497.0,47.0,1.403,-0.57,-0.57
2022-12-02,1.975,1.398,1.514,2.406,2.811,19.06,25467.16776281449,2.0852380952381,1.5,2.25,2.0,1.925554,2.136241,1.904965,1.985064,02 Dec 2022,0.0,32.0,700.0,1.38,1.42,0.0,67719.0,48.0,1.4,-0.57,-0.57
2022-12-08,1.99,1.398,1.538,2.456,2.858,22.29,25467.16776281449,2.0852380952381,1.5,2.25,2.0,1.909331,2.092217,1.879956,2.015503,08 Dec 2022,0.0,32.0,673.0,1.38,1.42,0.0,64211.0,45.0,1.4,-0.57,-0.57
2022-12-14,2.081,1.432,1.697,2.519,2.871,21.14,25467.16776281449,2.0852380952381,1.5,2.25,2.0,2.081294,2.108668,2.009708,2.05656,14 Dec 2022,0.0,34.0,723.0,1.39,1.43,0.0,57818.0,45.0,1.402,-0.57,-0.57
2022-12-20,2.081,1.774,1.898,2.625,3.118,21.48,25467.16776281449,2.0852380952381,1.5,2.25,2.0,2.473569,2.634832,2.361218,2.292874,20 Dec 2022,0.0,32.0,696.0,1.39,1.43,0.0,55299.0,46.0,1.403,1.55,1.96
2022-12-27,2.128,1.885,1.895,2.703,3.265,21.65,25467.16776281449,2.0852380952381,2.0,2.75,2.5,2.622119,2.712959,2.501054,2.379211,27 Dec 2022,0.0,31.0,461.0,1.89,1.93,0.0,37751.0,47.0,1.906,1.55,1.96
2023-01-02,2.162,1.876,1.883,2.732,3.316,21.65,25727.11138949786,2.19272727272727,2.0,2.75,2.5,2.657496,2.855785,2.518254,2.518973,02 Jan 2023,0.0,31.0,437.0,1.89,1.93,0.0,40569.0,51.0,1.906,1.55,1.96
2023-01-06,2.254,1.89,1.904,2.805,3.328,21.13,25727.11138949786,2.19272727272727,2.0,2.75,2.5,2.458991,2.713063,2.364292,2.646641,06 Jan 2023,0.0,30.0,612.0,1.88,1.92,0.0,62072.0,54.0,1.898,1.55,1.96
2023-01-12,2.288,1.886,1.918,2.818,3.325,18.83,25727.11138949786,2.19272727272727,2.0,2.75,2.5,2.249656,2.564052,2.203748,2.585281,12 Jan 2023,0.0,32.0,682.0,1.88,1.92,0.0,69054.0,47.0,1.9,1.55,1.96
2023-01-18,2.342,1.887,1.985,2.832,3.311,20.34,25727.11138949786,2.19272727272727,2.0,2.75,2.5,2.014154,2.351938,2.032437,2.467429,18 Jan 2023,0.0,33.0,682.0,1.88,1.92,0.0,63490.0,49.0,1.902,1.55,1.96
2023-01-24,2.501,1.893,2.052,2.922,3.353,19.2,25727.11138949786,2.19272727272727,2.0,2.75,2.5,2.314861,2.624975,2.238985,2.61096,24 Jan 2023,0.0,33.0,665.0,1.88,1.92,0.0,59356.0,54.0,1.904,1.55,1.96
2023-01-30,2.482,1.894,2.144,2.959,3.368,19.94,25727.11138949786,2.19272727272727,2.0,2.75,2.5,2.354263,2.683885,2.321596,2.680179,30 Jan 2023,0.0,32.0,675.0,1.88,1.92,0.0,56238.0,53.0,1.904,1.55,1.96
2023-02-03,2.545,2.107,2.255,3.011,3.374,18.33,29824.61634826182,2.3705,2.0,2.75,2.5,2.280791,2.478679,2.223966,2.62414,03 Feb 2023,0.0,32.0,659.0,1.88,1.92,0.0,60604.0,48.0,1.898,1.55,1.96
